c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0.369,0.189,0.023,0.263,0.231,0.107,0.54,0.385,-0.02,0.204,-0.489,-0.087,-0.409,0.035,-0.166,-0.454,-0.355,0.133,0.127,-0.03,-0.543,-0.163,0.306,-0.077,-0.061
0.347,0.18,0.039,0.238,0.224,0.115,0.55,0.378,-0.043,0.202,-0.471,-0.105,-0.424,0.038,-0.171,-0.458,-0.378,0.143,0.129,-0.035,-0.551,-0.151,0.293,-0.077,-0.057
0.324,0.175,0.055,0.213,0.215,0.117,0.553,0.374,-0.063,0.201,-0.452,-0.124,-0.43,0.039,-0.179,-0.46,-0.393,0.149,0.129,-0.044,-0.56,-0.14,0.287,-0.08,-0.057
0.295,0.165,0.074,0.188,0.207,0.124,0.559,0.365,-0.085,0.2,-0.439,-0.144,-0.435,0.041,-0.186,-0.456,-0.41,0.157,0.125,-0.051,-0.564,-0.127,0.278,-0.081,-0.056
0.269,0.158,0.093,0.167,0.197,0.138,0.561,0.356,-0.102,0.196,-0.42,-0.168,-0.443,0.044,-0.193,-0.447,-0.427,0.167,0.121,-0.061,-0.569,-0.118,0.268,-0.081,-0.052
0.244,0.148,0.113,0.143,0.184,0.146,0.565,0.35,-0.122,0.194,-0.403,-0.184,-0.447,0.047,-0.194,-0.443,-0.441,0.17,0.119,-0.07,-0.57,-0.107,0.254,-0.077,-0.053
0.221,0.14,0.134,0.12,0.174,0.158,0.567,0.345,-0.138,0.192,-0.382,-0.203,-0.443,0.054,-0.202,-0.436,-0.456,0.174,0.117,-0.081,-0.575,-0.099,0.246,-0.082,-0.051
0.197,0.131,0.16,0.09,0.161,0.172,0.568,0.336,-0.156,0.191,-0.354,-0.22,-0.435,0.057,-0.206,-0.432,-0.471,0.181,0.114,-0.087,-0.576,-0.085,0.232,-0.078,-0.052
0.174,0.121,0.184,0.069,0.155,0.187,0.57,0.326,-0.175,0.184,-0.331,-0.238,-0.423,0.061,-0.212,-0.424,-0.484,0.187,0.114,-0.092,-0.577,-0.076,0.219,-0.079,-0.042
0.145,0.108,0.21,0.05,0.142,0.206,0.565,0.317,-0.195,0.18,-0.314,-0.253,-0.407,0.066,-0.212,-0.412,-0.494,0.193,0.107,-0.099,-0.581,-0.066,0.205,-0.075,-0.041
0.123,0.1,0.234,0.028,0.13,0.222,0.561,0.305,-0.209,0.174,-0.288,-0.271,-0.386,0.074,-0.212,-0.398,-0.5,0.194,0.104,-0.103,-0.578,-0.057,0.197,-0.077,-0.046
0.098,0.087,0.263,-0.001,0.115,0.242,0.557,0.29,-0.226,0.167,-0.262,-0.285,-0.363,0.081,-0.216,-0.388,-0.506,0.202,0.102,-0.109,-0.578,-0.049,0.176,-0.075,-0.039
